report_period,report_year,report_month,source_file,project_code,project_name,agency,approval_date,original_doc,revised_doc,anticipated_doc,original_cost_cr,revised_cost_cr,anticipated_cost_cr,cost_overrun_cr,cost_overrun_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,financial_vs_physical_gap_pct,time_overrun_months,delay_risk_level,root_cause_category,delay_narrative,sector,state,cost_escalation_ratio,expenditure_burn_ratio,log_original_cost,fund_drain_anomaly_flag,planned_duration_months,root_cause,delay_duration_days,risk_level
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_NASIRABADG,NASIRABAD-GULABPURA (GQ) KM.15 - KM.70 (NH-79),GQ,4/2000,5/2004,,12/2003,182.09,,182.09,0.0,0.0,104.8,57.55,57.55,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.576,5.21,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_GULABPURAB,GULABPURA-BHILWARA BYPASS (GQ) KM.70- KM.120 (NH-79),GQ,4/2000,5/2004,,12/2003,164.25,,164.25,0.0,0.0,86.2,52.48,52.48,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.525,5.107,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KESARIAJIR,KESARIAJI RATANPUR (GQ) KM.340-KM.388.4 (NH- 8),GQ,4/2000,4/2004,,12/2003,226.05,,226.05,0.0,0.0,77.21,34.16,34.16,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.342,5.425,0,48.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_NANDIGAMAV,NANDIGAMA- VIJAYAWADA (OTHERS) (NH-9),OTHERS,4/2000,12/2003,,12/2003,138.65,,138.65,0.0,0.0,86.64,62.49,62.49,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Andhra Pradesh,1.0,0.625,4.939,0,44.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_UDAIPURKES,UDAIPUR-KESARIAJI (GQ) KM.278-KM.340 (NH-8),GQ,4/2000,4/2004,,12/2003,245.91,,245.91,0.0,0.0,150.5,61.2,61.2,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Rajasthan,1.0,0.612,5.509,0,48.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_WATHARSATA,WATHAR-SATARA (GQ) KM.760-KM.725 (NH-4),GQ,4/2000,12/2003,,12/2003,139.0,,139.0,0.0,0.0,93.96,67.6,67.6,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.676,4.942,0,44.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_RATANPURHI,RATANPUR-HIMATNAGAR (GQ) KM.388-KM.443 (NH-8),GQ,4/2000,5/2004,,12/2003,182.29,,182.29,0.0,0.0,108.9,59.74,59.74,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.597,5.211,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BHILWARABY,BHILWARA BYPASS - CHITTORGARH (GQ) KM.120-KM.183 (NH-79),GQ,4/2000,5/2004,,12/2003,202.88,,202.88,0.0,0.0,101.1,49.83,49.83,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.498,5.318,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_CHITTORGAR,CHITTORGARH- MANGALWAR (GQ) KM.220-KM-172 (NH-76),GQ,4/2000,5/2004,,12/2003,161.2,,161.2,0.0,0.0,77.02,47.78,47.78,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.478,5.089,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_ATULKAIJAL,ATUL-KAIJALI (GQ) KMS.343-KMS.381.6 (NH-8),GQ,4/2000,4/2003,,12/2003,174.59,,174.59,0.0,0.0,185.2,100.0,106.08,6.08,8.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.061,5.168,0,36.0,Administrative & Inter-Agency Coordination,243,Medium
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_MANGALWRUD,MANGALWR-UDAIPUR (GQ) KM.172-KM.113.825 (NH-76),GQ,4/2000,5/2004,,12/2003,170.0,,170.0,0.0,0.0,98.2,57.76,57.76,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Rajasthan,1.0,0.578,5.142,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_AHMEDABADV,AHMEDABAD-VADODARA EXPRESSWAY(GQ),GQ,1/1986,12/1991,,12/2003,128.4,,766.5,638.1,496.96,603.27,100.0,469.84,369.84,144.0,High,General Execution Delay,,Road Transport & Highways,Gujarat,5.97,4.698,4.863,1,71.0,Land Acquisition & Right of Way,4378,High
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SAROLEWATH,SAROLE-WATHAR (GQ) KM.797-KM.760 EXCLUDING KM.773-781,GQ,4/2000,4/2004,,12/2003,118.93,,118.93,0.0,0.0,65.77,55.3,55.3,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.553,4.787,0,48.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_TUMKURNEEL,TUMKUR-NEELMANGALA (GQ) KM.62-KM.29.5 (NH-4),GQ,4/2000,12/2003,,12/2003,155.0,,155.0,0.0,0.0,160.6,100.0,103.61,3.61,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,1.036,5.05,0,44.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_HOSURKRISH,HOSUR-KRISHNAGIRI (GQ) KM.48.6-KM.94.0 (NH-7),GQ,4/2000,6/2004,,12/2003,213.0,,213.0,0.0,0.0,121.6,57.09,57.09,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.571,5.366,0,50.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_WALAHJAPET,WALAHJAPET- KANCHIPURAM (GQ) KM.106.4-KM.70.2 (NH-4),GQ,4/2000,3/2004,,12/2003,130.0,,130.0,0.0,0.0,89.92,69.17,69.17,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.692,4.875,0,47.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BHUBANESWA,"BHUBANESWAR-KHURDA, KM.388-KM.418, NH-5 (ORISSA)",ORISSA,4/2000,1/2004,,12/2003,140.85,,140.85,0.0,0.0,77.72,55.18,55.18,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Odisha,1.0,0.552,4.955,0,45.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_CHAMPAWATI,CHAMPAWATI- VISHAKHAPATNAM (GQ) KM.49-KM.28 (NH-5),GQ,4/2000,2/2004,,2/2004,200.0,,200.0,0.0,0.0,134.3,67.15,67.15,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Bihar,1.0,0.671,5.303,0,46.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KAVALINELL,KAVALI-NELLORE (GQ) KM.222-KM.178 (NH-5),GQ,4/2000,1/2004,,2/2004,181.0,,181.0,0.0,0.0,121.4,67.07,67.07,0.0,1.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.671,5.204,0,45.0,On Schedule,30,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BRIDGESSEC,BRIDGES SECTION (GQ) KM.162-KM.200 (NH-5),GQ,4/2000,2/2004,,2/2004,136.45,,136.45,0.0,0.0,70.4,51.59,51.59,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.516,4.923,0,46.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_NAINIBRIDG,NAINI BRIDGE & LINK RD.BETWEEN NH2 & NH- 27,,3/1995,6/2001,,2/2004,100.36,,219.78,119.42,118.99,208.5,100.0,207.75,107.75,32.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,2.19,2.078,4.619,1,75.0,Land Acquisition & Right of Way,973,High
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_NANDHIHILL,"NANDHI HILLS- DEVANHALLI, KM.556- KM.539, NH-7 (KARNATAKA)",KARNATAKA,4/2000,3/2004,,3/2004,172.06,,172.06,0.0,0.0,74.65,43.39,43.39,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Karnataka,1.0,0.434,5.154,0,47.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_TADACHENNA,TADA-CHENNAI (GQ) KM.52.8-KM.11 (NH-5),GQ,4/2000,12/2003,,3/2004,233.0,,233.0,0.0,0.0,148.9,63.91,63.91,0.0,3.0,Low,General Execution Delay,,Road Transport & Highways,Tamil Nadu,1.0,0.639,5.455,0,44.0,On Schedule,91,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_NELLOREBYP,NELLORE BY PASS (GQ) KM.178.2-KM.161 (NH-5),GQ,4/2000,12/2003,,3/2004,143.2,,143.2,0.0,0.0,96.56,67.43,67.43,0.0,3.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.674,4.971,0,44.0,On Schedule,91,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SIRATUMKUR,SIRA-TUMKUR (GQ) KM.116.4-KM.75 (NH-4),GQ,4/2000,8/2004,,4/2004,184.0,,184.0,0.0,0.0,70.33,38.22,38.22,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.382,5.22,0,52.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_ONGOLEKAVA,ONGOLE-KAVALI (GQ) KM.291-KM.222,GQ,4/2000,4/2004,,4/2004,321.41,,321.41,0.0,0.0,132.7,41.29,41.29,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.413,5.776,0,48.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_PALASASRIK,PALASA-SRIKAKULAM (GQ) KM.171-KM.97 (NH-5),GQ,4/2000,12/2003,,4/2004,324.0,,324.0,0.0,0.0,131.8,40.68,40.68,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.407,5.784,0,44.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BELGAUMBYP,BELGAUM BYPASS (GQ) KM.515-KM.495 (NH-4),GQ,4/2000,12/2003,,4/2004,115.9,,115.9,0.0,0.0,69.57,60.03,60.03,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Karnataka,1.0,0.6,4.761,0,44.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KANCHIPURA,KANCHIPURAM- POONAMALEE (GQ) KM.70.2-KM.13.8 (NH-4),GQ,4/2000,12/2003,,4/2004,211.0,,211.0,0.0,0.0,57.16,27.09,27.09,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.271,5.357,0,44.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_DHANKUNIKO,DHANKUNI-KOLAGHAT (GQ) KM.17.6-KM.72 (NH-6),GQ,4/2000,3/2004,,4/2004,393.0,,393.0,0.0,0.0,215.5,54.83,54.83,0.0,1.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.548,5.976,0,47.0,On Schedule,30,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BELGAUMDHA,BELGAUM-DHARWAD (GQ) KM.495-KM.433 (NH-4),GQ,4/2000,2/2004,,4/2004,279.0,,279.0,0.0,0.0,77.44,27.76,27.76,0.0,2.0,Low,General Execution Delay,,Road Transport & Highways,Karnataka,1.0,0.278,5.635,0,46.0,On Schedule,61,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SATARAKAGA,SATARA-KAGAL (GQ) KM.725-KM.592.24 (NH-4),GQ,4/2000,5/2004,,5/2004,600.0,,600.0,0.0,0.0,237.3,39.55,39.55,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.395,6.399,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KHARAGPURL,KHARAGPUR- LAXMANNATH (GQ) KM.53.41-KM.119.275 (NH- 60),GQ,4/2000,3/2004,,5/2004,332.0,,332.0,0.0,0.0,189.7,57.14,57.14,0.0,2.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.571,5.808,0,47.0,On Schedule,61,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KRISHNAGIR,KRISHNAGIRI- VANIYAMBADI (GQ) KM.0.0-49.0 (NH-46),GQ,4/2000,6/2004,,5/2004,195.0,,195.0,0.0,0.0,113.7,58.31,58.31,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.583,5.278,0,50.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BRIDGESBAL,"BRIDGES BALASORE- CHANDIKHOLE, KM.61- KM.199, NH-5 (ORISSA)",ORISSA,4/2000,5/2004,,5/2004,155.0,,155.0,0.0,0.0,59.76,38.55,38.55,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Odisha,1.0,0.386,5.05,0,49.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_MAHARASHTR,MAHARASHTRA BORDER- BELGAUM (GQ) KM.592- KM.575 (NH-4),GQ,4/2000,12/2004,,6/2004,332.0,,332.0,0.0,0.0,301.2,90.72,90.72,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Maharashtra,1.0,0.907,5.808,0,56.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_VANIYAMBAD,VANIYAMBADI- PALLIKONDA (GQ) KM.49.00-KM.100.00 (NH- 46),GQ,4/2000,6/2004,,6/2004,223.0,,223.0,0.0,0.0,91.41,40.99,40.99,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.41,5.412,0,50.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_DEHRIONSON,DEHRI-ON-SONE- AURANGABAD (GQ) KM.140-KM.180 (NH-2),GQ,4/2000,2/2004,,6/2004,242.61,,242.61,0.0,0.0,114.6,47.24,47.24,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.472,5.496,0,46.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KOLAGHATKH,KOLAGHAT-KHARAGPUR (GQ) KM.72-KM.132.45 (NH- 6),GQ,4/2000,12/2003,,6/2004,375.0,,375.0,0.0,0.0,272.8,72.75,72.75,0.0,6.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.727,5.93,0,44.0,On Schedule,182,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_TAMBARAMTI,TAMBARAM- TINDIVANAM (OTHERS) KM.28-KM.121 (NH-45),OTHERS,4/2000,11/2004,,6/2004,375.0,,375.0,0.0,0.0,3.13,0.83,0.83,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.008,5.93,0,55.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BALASOREBH,"BALASORE-BHADRAK, KM.136.5-KM.199.14, NH-5 (ORISSA)",ORISSA,4/2000,2/2004,,6/2004,227.25,,227.25,0.0,0.0,86.14,37.91,37.91,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Odisha,1.0,0.379,5.43,0,46.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BHADRAKCHA,BHADRAK-CHANDIKHOLE (GQ) KM.61-KM.136 (NH-5),GQ,4/2000,12/2003,,6/2004,305.3,,305.3,0.0,0.0,204.4,66.95,66.95,0.0,6.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.67,5.725,0,44.0,On Schedule,182,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KHURDASUNA,KHURDA-SUNAKHALA (GQ) KM.388-KM.338 (NH-5),GQ,4/2000,12/2003,,6/2004,189.68,,189.68,0.0,0.0,66.31,34.96,34.96,0.0,6.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.35,5.251,0,44.0,On Schedule,182,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SRIKAKULAM,SRIKAKULAM- CHAMPAWATI (GQ) KM.97-KM.49 (NH-5),GQ,4/2000,2/2004,,6/2004,171.97,,171.97,0.0,0.0,72.75,42.3,42.3,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.423,5.153,0,46.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_DIVANCHERU,DIVANCHERU-GOWTHAMI (GQ) KM.200-KM.164.5 (NH- 5),GQ,4/2000,12/2003,,6/2004,130.8,,130.8,0.0,0.0,58.14,44.45,44.45,0.0,6.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.444,4.881,0,44.0,On Schedule,182,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KHAGAKOKHR,KHAGA-KOKHRAJ (GQ) KM.115-KM.158 (NH-2),GQ,4/2000,2/2004,,6/2004,151.7,,151.7,0.0,0.0,89.52,59.01,59.01,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.59,5.028,0,46.0,On Schedule,122,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KATRAJREAL,KATRAJ REALIGNMENT (GQ) KM.825-KM.30 OF BYPASS (NH-4),GQ,4/2000,2/2005,,8/2004,146.25,,146.25,0.0,0.0,42.1,28.79,28.79,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.288,4.992,0,58.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KORLAMPALA,KORLAM-PALASA (GQ) KM.200-KM.171 (NH-5),GQ,4/2000,1/2004,,8/2004,135.11,,135.11,0.0,0.0,37.28,27.59,27.59,0.0,7.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.276,4.913,0,45.0,Administrative & Inter-Agency Coordination,213,Medium
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SIKANDARAB,SIKANDARA-BHAUNTI (GQ) KM.393-KM.470 (NH-2),GQ,4/2000,8/2004,,8/2004,323.62,,323.62,0.0,0.0,130.2,40.23,40.23,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.402,5.783,0,52.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_LUCKNOWBYP,"LUCKNOW-BYPASS, NH-25 & NH-28 (UTTAR PRADESH)",UTTAR PRADESH,4/2000,6/2004,,8/2004,182.52,,185.52,3.0,1.64,114.5,62.73,62.73,0.0,2.0,Low,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.016,0.627,5.212,0,50.0,On Schedule,61,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_CHITRADURG,"CHITRADURGA BY PASS, KM.207-KM.189 (NH-4)",,4/2000,8/2004,,8/2004,104.0,,104.0,0.0,0.0,28.52,27.42,27.42,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.274,4.654,0,52.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_PANAGARHPA,PANAGARH-PALSIT (GQ) KM.517-KM.581 (NH-2),GQ,4/2000,12/2004,,9/2004,350.0,,350.0,0.0,0.0,191.1,54.6,54.6,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.546,5.861,0,56.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_PURNEAGOYA,"PURNEA-GOYAKOTA, KM.419-KM.447, NH-31 (BIHAR)",BIHAR,4/2000,7/2004,,9/2004,205.73,,205.73,0.0,0.0,36.15,17.57,17.57,0.0,2.0,Low,General Execution Delay,,Road Transport & Highways,Bihar,1.0,0.176,5.331,0,51.0,On Schedule,61,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_HUBLIHAVER,"HUBLI-HAVERI KM.404- KM.340, NH-4 (KARNATAKA)",KARNATAKA,4/2000,12/2003,,9/2004,260.93,,260.93,0.0,0.0,69.9,26.79,26.79,0.0,9.0,Medium,General Execution Delay,,Road Transport & Highways,Karnataka,1.0,0.268,5.568,0,44.0,Administrative & Inter-Agency Coordination,274,Medium
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_ICHHAPURAM,ICHHAPURAM-KORLAM (GQ) KM.233-KM.200 (NH-5),GQ,4/2000,1/2004,,9/2004,143.05,,143.05,0.0,0.0,32.79,22.92,22.92,0.0,8.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.229,4.97,0,45.0,Administrative & Inter-Agency Coordination,243,Medium
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_HIMATNAGAR,HIMATNAGAR-CHILODA (GQ) KM.443-KM.495 (NH-8),GQ,4/2000,12/2003,,10/2004,180.31,,175.0,-5.31,-2.94,16.71,9.27,9.27,0.0,10.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,0.971,0.093,5.2,0,44.0,Administrative & Inter-Agency Coordination,304,Medium
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_MAHAPURAKI,MAHAPURA- KISHANGARH (GQ) KM. 273.5 - KM. 363 - 885 (NH-8),GQ,4/2000,10/2005,,10/2004,644.0,,644.0,0.0,0.0,159.6,24.78,24.78,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.248,6.469,0,66.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_DHARMAVARA,DHARMAVARAM- RAJAMUNDRY (GQ) KM.253-KM.200 (NH-5),GQ,4/2000,11/2004,,11/2004,206.0,,206.0,0.0,0.0,96.86,47.02,47.02,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.47,5.333,0,55.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_ANKAPALLIT,ANKAPALLI-TUNI (GQ) KM.28.-KM.49 (NH-5),GQ,4/2000,11/2004,,11/2004,283.2,,283.2,0.0,0.0,110.4,38.98,38.98,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.39,5.65,0,55.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_VARANASIMO,"VARANASI-MOHANIA, KM.317-KM.329, NH-2 (U.P.)",U.P.,4/2000,3/2005,,11/2004,467.93,,467.93,0.0,0.0,141.1,30.15,30.15,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Uttar Pradesh,1.0,0.302,6.15,0,59.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SASARAMDEH,"SASARAM-DEHRI-ON- SONE, KM.110-KM.140, NH- 2 (BIHAR)",BIHAR,4/2000,3/2005,,11/2004,221.87,,221.87,0.0,0.0,45.8,20.64,20.64,0.0,0.0,Low,On Schedule,,Other Infrastructure,Bihar,1.0,0.206,5.407,0,59.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_TUNIDHARMA,TUNI-DHARMAVARAM (GQ) KM.300-KM.253 (NH-5),GQ,4/2000,11/2004,,11/2004,231.9,,231.9,0.0,0.0,95.5,41.18,41.18,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.412,5.451,0,55.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_BARACHATTI,"BARACHATTI-GORHAR (GQ) KM.240-KM.320, NH-2",GQ,4/2000,3/2005,,11/2004,452.71,,452.71,0.0,0.0,99.67,22.02,22.02,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.22,6.117,0,59.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_PALSITDANK,PALSIT DANKUNI (GQ) KM.581-KM.646 (NH-2),GQ,4/2000,2/2005,,12/2004,432.4,,432.4,0.0,0.0,139.0,32.15,32.15,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.321,6.072,0,58.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_KUNJWANIVI,"KUNJWANI-VIJAYPUR, KM.80-KM.97, NH-1A (JAMMU & KASHMIR)",JAMMU & KASHMIR,4/2000,12/2004,,12/2004,110.0,,110.0,0.0,0.0,15.25,13.86,13.86,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Jammu & Kashmir,1.0,0.139,4.71,0,56.0,On Schedule,0,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_HANDIAVARA,"HANDIA-VARANASI, KM.245-KM.317, NH-2 (U.P.)",U.P.,4/2000,7/2004,,12/2004,286.0,,286.0,0.0,0.0,104.9,36.68,36.68,0.0,5.0,Low,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.0,0.367,5.659,0,51.0,On Schedule,152,Low
AUG-2003,2003,AUG,MonthlyFR_aug_2003.pdf,MOSPI_2003_SHIKOHABAD,SHIKOHABAD-ETAWAH (GQ) KM.250.5-KM.307.5 (NH-2),GQ,4/2000,3/2005,,12/2004,261.22,,261.22,0.0,0.0,43.56,16.68,16.68,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.167,5.569,0,59.0,On Schedule,0,Low
